FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2,Amazônia,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,2,age,3703,37,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196641,1042"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,4,0,relative,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,104,1,relative,"2,7","1,34","0,83","1,39","1,49","0,91","0,84","0,99","0,77","1,03","0,86","1,14","0,78","0,9","1,1","0,73","0,63","0,9","1,78","2,05","1,08","1,17","0,82","1,16","1,23","1,65","2,15","1,93","1,38","1,31","0,92","0,98","0,75","0,79","1,15",0,"0,01"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,104,1,value,"37442,04546","18647,88642","11312,44081","18539,92238","19486,36214","11722,91303","10619,79892","12334,1209","9457,094974","12609,02447","10416,5807","13758,6042","9300,422454","10750,43904","14098,40127","9432,512958","8044,861433","11445,6768","22197,2962","25116,39302","13389,43038","14321,84514","10296,63809","14602,64175","15149,22828","20809,82042","29155,31663","29472,59719","21322,99255","20688,81485","14643,18904","15560,65612","11592,02208","11967,00418","17495,32707","29,5828397","76,00737144"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,204,2,relative,,"2,71","1,38","0,86","1,43","1,52","0,94","0,86","1,01","0,78","1,04","0,87","1,17","0,79","0,85","1,09","0,74","0,64","0,93","1,84","2,04","1,1","1,15","0,82","1,19","1,22","1,55","1,93","1,91","1,35","1,31","0,93","1,01","0,77","0,79","1,16",0
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,204,2,value,,"37693,35751","18778,60972","11450,47463","18646,42131","19565,22235","11848,19197","10721,8863","12421,57944","9554,129088","12702,01584","10525,59822","13849,38185","9408,178105","10905,89515","14170,07688","9483,719745","8097,266484","11564,39563","22501,65073","25253,93141","13464,23031","14436,2923","10386,55466","14707,24486","15384,32639","21071,76183","29480,89786","29586,43699","21424,17772","20829,50265","14763,60948","15646,26619","11698,90928","12099,85976","17545,67629","45,32656841"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,304,3,relative,,,"2,76","1,41","0,87","1,44","1,54","0,95","0,86","1,01","0,78","1,04","0,88","1,16","0,75","0,84","1,08","0,73","0,65","0,95","1,82","2,03","1,07","1,14","0,83","1,17","1,21","1,41","1,9","1,86","1,35","1,31","0,94","1,02","0,76","0,77","0,49"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,304,3,value,,,"37527,36484","18781,06982","11346,15543","18522,0062","19494,72044","11873,39997","10669,58807","12389,08005","9505,983206","12610,86687","10430,06117","13829,61379","9556,605619","10893,89941","13906,81067","9354,650883","8080,569857","11594,6576","22537,53282","24895,69935","13476,71705","14439,20928","10301,66204","14724,85904","16443,07184","21497,64581","29406,61462","29443,40192","21381,41112","20755,20906","14645,1779","15508,44549","11644,92799","11741,1579","7449,40824"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,404,4,relative,,,,"2,49","1,3","0,75","1,08","1,36","0,71","0,7","0,74","0,59","0,81","0,65","0,94","0,59","0,64","0,9","0,6","0,54","0,86","1,55","1,69","0,95","0,99","0,72",1,"1,01","1,23","1,51","1,59","1,2","1,11","0,77","0,79","0,52","0,31"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,404,4,value,,,,"33177,66075","16945,30301","9660,934959","13692,72279","16913,58069","8803,744085","8610,950857","8976,349849","7088,850849","9667,99091","7799,216164","12028,26525","7657,219531","8186,098985","11487,35537","7481,415182","6616,865344","10685,68429","18946,52485","21203,51727","11957,58019","12183,07532","9064,392212","13586,69201","15366,31617","19039,56238","23926,53447","25252,89544","19016,19506","17226,03076","11719,90462","11965,76422","7874,275562","4646,730081"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,504,5,relative,,,,,"2,33","1,18","0,63","0,95","0,87","0,56","0,53","0,55","0,44","0,61","0,52","0,8","0,46","0,52","0,8","0,5","0,47","0,78","1,34","1,47","0,85","0,86","0,62","0,8","0,91","1,03","1,32","1,41","0,73","0,93","0,63","0,58","0,23"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,504,5,value,,,,,"30453,13121","15256,47572","7907,825863","11856,58715","10728,85984","6898,701291","6496,102369","6637,620375","5213,514218","7252,988188","6700,366548","10431,44834","5912,629672","6630,192247","10015,43515","6146,925211","5775,711034","9516,533196","16804,20558","18575,50904","10503,99559","10819,63186","8406,495436","12232,33616","14161,5297","16304,83963","20994,19992","22342,38454","11399,23907","14179,14653","9597,405046","8812,769773","3517,0412"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,604,6,relative,,,,,,"2,16","1,08","0,56","0,64","0,69","0,42","0,42","0,41","0,32","0,49","0,44","0,71","0,39","0,46","0,75","0,44","0,39","0,69","1,23","1,32","0,74","0,75","0,5","0,73","0,77","0,92","1,2","1,18","0,61","0,79","0,46","0,26"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,604,6,value,,,,,,"27764,4088","13572,78023","6961,83226","7912,377089","8519,036544","5102,444251","5126,59536","4876,810213","3875,078794","6278,891863","5668,822045","9147,818481","4960,810024","5714,620123","9151,118939","5486,984942","4768,952381","8715,0301","15588,04946","16275,68505","9273,957701","10150,56029","7629,048274","11305,25533","12185,16426","14619,85653","18979,7097","18383,55554","9328,061363","11978,26945","7015,919184","3899,521428"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,704,7,relative,,,,,,,"2,02",1,"0,49","0,51","0,54","0,34","0,35","0,32","0,26","0,39","0,36","0,66","0,34","0,42","0,7","0,39","0,32","0,65","1,12","1,19","0,63","0,62","0,45","0,63","0,7","0,84","1,07","0,92","0,53","0,63","0,25"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,704,7,value,,,,,,,"25538,1496","12494,45075","5995,697405","6268,754344","6564,849841","4092,464425","4136,473117","3814,50531","3277,612453","5045,968363","4618,066472","8420,956997","4298,710311","5143,406559","8729,286885","4724,241446","4028,263285","8154,34893","13855,75283","15009,60293","8559,452946","9495,07574","7012,252029","9998,109897","11027,7801","13285,89922","16655,73137","13992,04681","8016,865061","9494,454378","3755,448138"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,804,8,relative,,,,,,,,"1,91","0,8","0,45","0,4","0,43","0,27","0,28","0,26","0,22","0,3","0,31","0,62","0,31","0,39","0,66","0,33","0,27","0,61","1,04","1,1","0,51","0,58","0,4","0,58","0,64","0,76","0,92","0,77","0,42","0,37"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,804,8,value,,,,,,,,"23850,40268","9934,827626","5472,115421","4923,340258","5212,738057","3250,066326","3357,925627","3347,434044","2793,343267","3870,924866","3928,929085","7704,525567","3785,660303","4808,090229","8112,748703","4148,890467","3471,754484","7509,608611","13150,38306","14967,13848","7850,741624","8906,558637","6302,47522","9186,001245","10167,15439","11804,45064","13992,13682","11769,55589","6390,669477","5668,582256"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,904,9,relative,,,,,,,,,"1,63","0,75","0,39","0,34","0,37","0,21","0,23","0,22","0,18","0,26","0,28","0,6","0,29","0,36","0,61","0,29","0,25","0,54","0,98","0,97","0,47","0,51","0,36","0,54","0,59","0,66","0,79","0,67","0,26"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,904,9,value,,,,,,,,,"20118,32364","9160,305303","4787,335222","4081,177609","4375,537751","2568,09243","2961,025874","2867,749089","2264,814905","3291,826953","3448,128496","7318,281323","3586,982819","4364,999603","7627,400191","3672,49233","3077,844693","6750,103044","13244,1568","14842,23792","7219,92283","8069,542821","5787,525813","8487,635524","9170,998797","10099,38096","12045,59355","10178,63833","3937,035299"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1004,10,relative,,,,,,,,,,"1,54","0,69","0,32","0,27","0,32","0,18","0,19","0,18","0,15","0,24","0,26","0,57","0,26","0,32","0,57","0,27","0,23","0,5","0,88","0,93","0,42","0,47","0,34","0,5","0,53","0,58","0,67","0,39"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1004,10,value,,,,,,,,,,"18895,63865","8370,562176","3885,983508","3254,487019","3810,760993","2312,03351","2499,60279","2265,339473","1947,072825","2950,732186","3154,151924","7116,167564","3149,424195","3995,622187","7228,005179","3281,68918","2875,805329","6770,692835","13436,52364","14444,7895","6653,333039","7494,405337","5338,455353","7692,236472","8082,395326","8768,260175","10136,7641","5898,205367"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1104,11,relative,,,,,,,,,,,"1,44","0,6","0,28","0,24","0,28","0,16","0,15","0,15","0,14","0,22","0,24","0,55","0,23","0,29","0,55","0,24","0,21","0,46","0,85","0,85","0,39","0,44","0,31","0,46","0,47","0,47","0,38"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1104,11,value,,,,,,,,,,,"17483,27639","7229,473818","3378,662915","2906,775589","3513,420041","2018,742039","1942,429091","1975,972144","1741,349387","2652,280083","3000,497695","6701,059352","2833,064134","3723,47397","6787,352934","3012,93334","2817,887789","6990,761717","13158,04376","13449,87909","6196,386324","7006,409487","4883,767812","6969,636992","7091,06003","7208,780111","5711,364523"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1204,12,relative,,,,,,,,,,,,"1,31","0,49","0,25","0,22","0,24","0,13","0,13","0,14","0,13","0,2","0,22","0,49","0,21","0,28","0,43","0,22","0,19","0,44","0,79","0,8","0,37","0,42","0,29","0,41","0,4","0,25"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1204,12,value,,,,,,,,,,,,"15844,06486","5780,946468","2940,018642","2749,126512","3130,577529","1670,579658","1689,600608","1753,76814","1577,210692","2530,748153","2753,700741","6153,809308","2606,968807","3470,497079","5425,532047","2921,808003","2873,967102","6841,867505","12463,59266","12676,77144","5852,198105","6535,727561","4492,0948","6195,332652","6103,714798","3807,013469"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1304,13,relative,,,,,,,,,,,,,"1,23","0,45","0,21","0,19","0,2","0,11","0,12","0,13","0,12","0,19","0,2","0,46","0,19","0,26","0,38","0,19","0,18","0,41","0,75","0,76","0,36","0,4","0,27","0,35","0,23"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1304,13,value,,,,,,,,,,,,,"14579,35967","5393,158446","2710,406603","2521,103635","2613,052645","1420,656906","1494,389296","1579,365393","1508,513857","2328,133346","2471,955428","5850,834355","2356,514362","3304,249949","5173,144645","2881,172587","2763,122879","6556,392683","11936,24257","12077,6753","5570,540721","6022,788471","4039,617386","5272,187604","3518,606682"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1404,14,relative,,,,,,,,,,,,,,"1,15","0,4","0,18","0,17","0,18","0,1","0,11","0,12","0,11","0,17","0,18","0,45","0,18","0,24","0,34","0,18","0,17","0,4","0,73","0,73","0,35","0,36","0,22","0,21"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1404,14,value,,,,,,,,,,,,,,"13791,05798","5130,463222","2373,64434","2241,465046","2351,762806","1245,64135","1351,556597","1507,109612","1376,077148","2129,036057","2264,106906","5548,308517","2290,052892","3207,278981","5129,55312","2763,969815","2617,448975","6293,088857","11599,54671","11380,78846","5264,857305","5466,313882","3361,873795","3126,824105"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1504,15,relative,,,,,,,,,,,,,,,"1,05","0,35","0,1","0,16","0,17","0,09","0,11","0,11","0,1","0,16","0,17","0,27","0,17","0,21","0,32","0,17","0,15","0,39","0,72","0,67","0,32","0,32","0,13"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1504,15,value,,,,,,,,,,,,,,,"13369,63415","4524,634407","1313,293009","2078,989648","2102,127448","1105,572858","1304,08197","1395,272905","1267,137271","1989,520995","2067,054119","3462,660584","2329,184","3166,637446","5013,485403","2623,014863","2454,697248","6104,770297","11108,97942","10215,81421","4896,021825","4804,001006","1990,898844"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1604,16,relative,,,,,,,,,,,,,,,,"0,92","0,25","0,09","0,16","0,15","0,09","0,1","0,1","0,09","0,15","0,15","0,24","0,16","0,2","0,31","0,15","0,15","0,36","0,68","0,61","0,28","0,2"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1604,16,value,,,,,,,,,,,,,,,,"11960,65494","3166,806351","1120,542541","1935,508037","1893,208747","1062,542392","1211,964196","1308,679739","1197,813806","1858,442922","1923,7978","3225,330922","2405,022037","3064,20729","4879,884519","2455,789842","2348,269715","5577,517178","10337,19027","9332,892285","4294,588492","3070,987154"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1704,17,relative,,,,,,,,,,,,,,,,,"0,76","0,23","0,08","0,15","0,15","0,08","0,09","0,1","0,09","0,14","0,14","0,21","0,15","0,19","0,3","0,15","0,14","0,34","0,65","0,58","0,18"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1704,17,value,,,,,,,,,,,,,,,,,"9756,924675","2906,905919","1024,444794","1844,510816","1837,216106","975,2978006","1129,265467","1241,142422","1128,441813","1767,437691","1912,615669","3255,665863","2359,441081","2935,979872","4700,121656","2335,885309","2233,174342","5189,824639","9824,389368","8744,831728","2773,29432"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1804,18,relative,,,,,,,,,,,,,,,,,,"0,72","0,22","0,08","0,15","0,14","0,07","0,08","0,09","0,09","0,13","0,13","0,21","0,15","0,18","0,29","0,14","0,14","0,32","0,62","0,38"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1804,18,value,,,,,,,,,,,,,,,,,,"9242,007342","2801,28515","958,6459079","1820,779104","1737,761777","912,4077354","1068,38111","1171,522518","1077,918506","1771,22282","1958,902366","3232,554358","2304,958717","2800,306857","4591,049141","2197,581261","2079,419636","4920,815551","9390,782562","5708,031744"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1904,19,relative,,,,,,,,,,,,,,,,,,,"0,68","0,22","0,08","0,14","0,13","0,07","0,08","0,09","0,08","0,12","0,12","0,2","0,14","0,17","0,27","0,14","0,13","0,3","0,48"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,1904,19,value,,,,,,,,,,,,,,,,,,,"8415,461006","2731,356022","931,3693664","1728,461929","1655,980218","860,5144824","1008,399695","1104,625788","1060,477727","1807,878796","1905,796397","3190,501474","2214,823241","2693,21828","4261,116553","2061,430442","1908,133178","4615,83806","7366,560786"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2004,20,relative,,,,,,,,,,,,,,,,,,,,"0,63","0,22","0,07","0,13","0,13","0,07","0,08","0,08","0,07","0,11","0,12","0,2","0,14","0,17","0,26","0,12","0,11","0,22"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2004,20,value,,,,,,,,,,,,,,,,,,,,"7711,824044","2710,733771","873,95523","1662,468612","1589,922333","812,4715011","968,2648781","1091,621786","1062,0073","1767,350808","1883,016628","3120,808553","2137,762593","2591,27759","3966,267898","1884,881153","1622,265206","3357,364971"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2104,21,relative,,,,,,,,,,,,,,,,,,,,,"0,61","0,22","0,06","0,13","0,12","0,06","0,07","0,07","0,07","0,11","0,12","0,19","0,13","0,16","0,25","0,11","0,06"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2104,21,value,,,,,,,,,,,,,,,,,,,,,"7585,367747","2675,270041","785,3369223","1613,524266","1492,598965","788,091716","974,2331405","1083,775582","1038,100408","1737,122458","1836,816636","3072,126669","2024,927784","2372,871259","3820,250893","1605,232224","902,4219437"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2204,22,relative,,,,,,,,,,,,,,,,,,,,,,"0,6","0,21","0,06","0,12","0,11","0,06","0,07","0,07","0,06","0,11","0,11","0,18","0,12","0,15","0,23","0,06"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2204,22,value,,,,,,,,,,,,,,,,,,,,,,"7305,159201","2616,456401","750,0061254","1532,768608","1401,466898","771,6090671","1005,828262","1047,418929","1006,6852","1696,684873","1782,925535","2797,001121","1899,78058","2221,491295","3551,909761","925,0934464"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2304,23,relative,,,,,,,,,,,,,,,,,,,,,,,"0,54","0,2","0,06","0,08","0,1","0,05","0,06","0,06","0,06","0,1","0,11","0,17","0,12","0,13","0,18"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2304,23,value,,,,,,,,,,,,,,,,,,,,,,,"6764,93811","2578,27764","719,3430553","993,2224682","1391,395407","784,4114641","991,4642991","1008,772584","976,1007556","1643,619551","1681,229231","2599,952085","1779,118594","1989,141137","2717,79813"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2404,24,relative,,,,,,,,,,,,,,,,,,,,,,,,"0,5","0,21","0,05","0,07","0,09","0,05","0,06","0,06","0,06","0,1","0,1","0,17","0,11","0,09"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2404,24,value,,,,,,,,,,,,,,,,,,,,,,,,"6355,690248","2530,671039","691,9209382","966,7162221","1395,133473","765,9861149","963,5923638","971,1014683","940,6406641","1588,350289","1589,368813","2533,888027","1645,228208","1317,557082"
2,Amazônia,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,2,age,2504,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,"0,46","0,15","0,05","0,07","0,09","0,05","0,06","0,06","0,06","0,1","0,1","0,16","0,07"
